class,mutant,test_index,result_java,result_python,equal_results
LEXICOGRAPHICAL_CONCATENATION_SUBSTRINGS_STRING,ORIGINAL,6,  k kRPP P kP kRRjjPjP jP kjP kRkkRttjtjPtjP tjP ktjP kR,NA,False
LEXICOGRAPHICAL_CONCATENATION_SUBSTRINGS_STRING,ORIGINAL,7,00779999909079999999909907999999999099907999999990999907,NA,False
LEXICOGRAPHICAL_CONCATENATION_SUBSTRINGS_STRING,ORIGINAL,8,00000010110111011100111001111010011111101100111111011100,NA,False
LEXICOGRAPHICAL_CONCATENATION_SUBSTRINGS_STRING,ORIGINAL,9,HHNHNSHNSJHNSJOHNSJOUHNSJOUjJJJOJOUJOUjJPJPHJPHNJPHNSJPHNSJJPHNSJOJPHNSJOUJPHNSJOUjNNSNSJNSJONSJOUNSJOUjOOUOUjPPHPHNPHNSPHNSJPHNSJOPHNSJOUPHNSJOUjSSJSJOSJOUSJOUjUUjjqqJqJPqJPHqJPHNqJPHNSqJPHNSJqJPHNSJOqJPHNSJOUqJPHNSJOUj,NA,False
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,0,1317016350,27123549323123287660953600,False
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,1,-2147483648,0,False
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,2,0,0,True
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,3,215317440,326359544564551680000,False
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,4,1079803904,364619370310886848527020851200000,False
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,5,1,1,True
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,6,1869278792,81973189209029477482877113467833813293643269294066852895391744000000000,False
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,7,1415661568,743129191497928575476415489638400,False
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,8,1,1,True
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,9,244983808,5044533334514860032000,False
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,0,0,0,True
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,1,3,0,False
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,2,1,0,False
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,3,0,0,True
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,4,3,0,False
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,5,8,0,False
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,6,1,0,False
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,7,2,0,False
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,8,3,0,False
SPACE_OPTIMIZED_SOLUTION_LCS,ORIGINAL,9,2,0,False
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,0,820,820.0,False
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,1,1081,1081.0,False
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,2,913,913.0,False
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,3,0,0.0,False
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,4,2146,2146.0,False
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,5,920,920.0,False
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,6,1158,1158.0,False
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,7,1891,1891.0,False
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,8,1921,1921.0,False
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,9,1171,1171.0,False
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,0,false,False,True
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,1,false,False,True
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,2,true,True,True
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,3,true,True,True
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,4,true,True,True
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,5,true,True,True
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,6,false,False,True
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,7,false,False,True
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,8,true,True,True
CONVERTING_ONE_STRING_USING_APPEND_DELETE_LAST_OPERATIONS,ORIGINAL,9,true,True,True
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,0,true,True,True
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,1,false,False,True
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,2,true,True,True
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,3,false,False,True
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,4,true,True,True
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,5,false,False,True
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,6,true,True,True
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,7,false,False,True
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,8,true,True,True
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,9,false,False,True
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,0,94,94,True
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,1,92,92,True
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,2,1,1,True
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,3,83,83,True
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,4,86,86,True
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,5,0,0,True
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,6,97,97,True
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,7,86,86,True
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,8,1,1,True
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,9,61,61,True
COUNT_SORTED_ROWS_MATRIX,ORIGINAL,0,3,0,False
COUNT_SORTED_ROWS_MATRIX,ORIGINAL,1,0,17,False
COUNT_SORTED_ROWS_MATRIX,ORIGINAL,2,0,0,True
COUNT_SORTED_ROWS_MATRIX,ORIGINAL,3,0,24,False
COUNT_SORTED_ROWS_MATRIX,ORIGINAL,4,9,0,False
COUNT_SORTED_ROWS_MATRIX,ORIGINAL,5,0,14,False
COUNT_SORTED_ROWS_MATRIX,ORIGINAL,6,6,0,False
COUNT_SORTED_ROWS_MATRIX,ORIGINAL,7,0,6,False
COUNT_SORTED_ROWS_MATRIX,ORIGINAL,8,0,0,True
COUNT_SORTED_ROWS_MATRIX,ORIGINAL,9,0,14,False
MINIMUM_LENGTH_SUBARRAY_SUM_GREATER_GIVEN_VALUE_1,ORIGINAL,0,1,NA,False
MINIMUM_LENGTH_SUBARRAY_SUM_GREATER_GIVEN_VALUE_1,ORIGINAL,1,1,NA,False
MINIMUM_LENGTH_SUBARRAY_SUM_GREATER_GIVEN_VALUE_1,ORIGINAL,2,43,NA,False
MINIMUM_LENGTH_SUBARRAY_SUM_GREATER_GIVEN_VALUE_1,ORIGINAL,3,1,NA,False
MINIMUM_LENGTH_SUBARRAY_SUM_GREATER_GIVEN_VALUE_1,ORIGINAL,4,2,NA,False
MINIMUM_LENGTH_SUBARRAY_SUM_GREATER_GIVEN_VALUE_1,ORIGINAL,5,13,NA,False
MINIMUM_LENGTH_SUBARRAY_SUM_GREATER_GIVEN_VALUE_1,ORIGINAL,6,1,NA,False
MINIMUM_LENGTH_SUBARRAY_SUM_GREATER_GIVEN_VALUE_1,ORIGINAL,7,1,NA,False
MINIMUM_LENGTH_SUBARRAY_SUM_GREATER_GIVEN_VALUE_1,ORIGINAL,8,11,NA,False
MINIMUM_LENGTH_SUBARRAY_SUM_GREATER_GIVEN_VALUE_1,ORIGINAL,9,1,NA,False
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES,ORIGINAL,0,11132,11132,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES,ORIGINAL,1,4096,4096,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES,ORIGINAL,2,7600,7600,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES,ORIGINAL,3,392,392,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES,ORIGINAL,4,100,100,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES,ORIGINAL,5,10648,10648,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES,ORIGINAL,6,0,0,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES,ORIGINAL,7,15625,15625,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES,ORIGINAL,8,7220,7220,True
MAXIMIZE_VOLUME_CUBOID_GIVEN_SUM_SIDES,ORIGINAL,9,17576,17576,True
C_PROGRAM_CONCATENATE_STRING_GIVEN_NUMBER_TIMES,ORIGINAL,0,LPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaI,LPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaILPWsaI,True
C_PROGRAM_CONCATENATE_STRING_GIVEN_NUMBER_TIMES,ORIGINAL,1,903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104,903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104903751510490375151049037515104,True
C_PROGRAM_CONCATENATE_STRING_GIVEN_NUMBER_TIMES,ORIGINAL,2,0010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111,0010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111001000100101110010001001011100100010010111,True
C_PROGRAM_CONCATENATE_STRING_GIVEN_NUMBER_TIMES,ORIGINAL,3,SbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuE,SbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuESbwipuE,True
C_PROGRAM_CONCATENATE_STRING_GIVEN_NUMBER_TIMES,ORIGINAL,4,574314109574314109574314109574314109574314109,574314109574314109574314109574314109574314109,True
C_PROGRAM_CONCATENATE_STRING_GIVEN_NUMBER_TIMES,ORIGINAL,5,1101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101,1101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101110111011101,True
C_PROGRAM_CONCATENATE_STRING_GIVEN_NUMBER_TIMES,ORIGINAL,6,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,True
C_PROGRAM_CONCATENATE_STRING_GIVEN_NUMBER_TIMES,ORIGINAL,7,068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068,068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068068,True
C_PROGRAM_CONCATENATE_STRING_GIVEN_NUMBER_TIMES,ORIGINAL,8,000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001,000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001000011001,True
C_PROGRAM_CONCATENATE_STRING_GIVEN_NUMBER_TIMES,ORIGINAL,9,BWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkC,BWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkCBWbUtIkC,True
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,0,98,NA,False
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,1,90,NA,False
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,2,0,NA,False
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,3,96,NA,False
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,4,26,NA,False
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,5,1,NA,False
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,6,72,NA,False
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,7,80,NA,False
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,8,1,NA,False
MAXIMUM_SUM_SUBSEQUENCE_LEAST_K_DISTANT_ELEMENTS,ORIGINAL,9,155,NA,False
SORT_ARRAY_APPLYING_GIVEN_EQUATION,ORIGINAL,0,[373; 3754; 9853; 17229; 78; 85; 85; 92];4;4;5;4,NA,False
SORT_ARRAY_APPLYING_GIVEN_EQUATION,ORIGINAL,1,[1463; 10143; 45143; 80663; 120143; 63863; 160223; 70823; 88463; 102263; 26663; 45143; 49023; 75663; 34463; 9263; 143; 163823; -90; -5; -94; -43; 29; -29; 86; -79; -8; 27; -20; -44; 16];18;20;20;23,NA,False
SORT_ARRAY_APPLYING_GIVEN_EQUATION,ORIGINAL,2,[18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 18; 59; 59; 59; 59; 59; 59; 1; 1; 1];25;26;15;18,NA,False
SORT_ARRAY_APPLYING_GIVEN_EQUATION,ORIGINAL,3,[86666; 68641; 55733; 65288; 278438; 214248; 285319; 65288; 202418; 12774; 15868; 163659; 168944; 279; 94464; 31604; 12774; 226414; 17541; 148308; 75599; 75599; 168944; 2344; 292284; 15868; 185303; 278438; 226414; 320984; 251754; 208291; 320984; 4; 25; 69; 30; 76; 68; 88; 29; 73; 68; 51; 24; 14; 69; 18];33;42;35;41,NA,False
SORT_ARRAY_APPLYING_GIVEN_EQUATION,ORIGINAL,4,[5132; 6728; 54952; 58248; 63372; 70540; 86028; 98652; -12; -1; 9; 29; 48; 52; 56; 63; 88];8;12;8;8,NA,False
SORT_ARRAY_APPLYING_GIVEN_EQUATION,ORIGINAL,5,[7; 7; 7; 21; 7; 21; 21; 1; 1; 1];7;8;6;7,NA,False
SORT_ARRAY_APPLYING_GIVEN_EQUATION,ORIGINAL,6,[629; 945; 2869; 6759; 11059; 13605; 16415; 17919; 21125; 26429; 30295; 32327; 38819; 41115; 43477; 48399; 48399; 50959; 64749; 76969; 80189; 86827; 54; 55; 59; 64; 66; 71; 72; 72; 73; 76; 78; 82; 82; 84; 92; 93; 95];22;33;19;25,NA,False
SORT_ARRAY_APPLYING_GIVEN_EQUATION,ORIGINAL,7,[26376; 706; 18067; 1192; 54591; 22398; 12921; 98842; 52738; 118; 9688; 26376; 217; 34746; 143178; 10338; 1192; 8178; 108663; 149296; 19; 62; 98; -55; -42; 79; 26; 62; -56; -85; -22];20;16;19;16,NA,False
SORT_ARRAY_APPLYING_GIVEN_EQUATION,ORIGINAL,8,[23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 23; 63; 63; 63; 63; 63; 1; 1; 1; 1; 1; 1; 1; 1; 1];23;21;19;23,NA,False
SORT_ARRAY_APPLYING_GIVEN_EQUATION,ORIGINAL,9,[281; 39841; 98691; 34543; 49511; 62501; 26553; 179883; 58003; 93017; 58003; 126303; 153; 139667; 191733; 67167; 168411; 34543; 126303; 98691; 45517; 129581; 3871; 15953; 917; 6483; 28067; 208121; 90; 22; 55; 67; 99; 60; 58];28;21;23;23,NA,False
COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER,ORIGINAL,0,50,50,True
COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER,ORIGINAL,1,3,3,True
COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER,ORIGINAL,2,0,0,True
COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER,ORIGINAL,3,9,9,True
COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER,ORIGINAL,4,2,2,True
COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER,ORIGINAL,5,0,0,True
COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER,ORIGINAL,6,93,93,True
COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER,ORIGINAL,7,32,32,True
COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER,ORIGINAL,8,37,37,True
COMPUTE_MODULUS_DIVISION_BY_A_POWER_OF_2_NUMBER,ORIGINAL,9,15,15,True
FRIENDS_PAIRING_PROBLEM_2,ORIGINAL,0,-1211219008,17492190577600,False
FRIENDS_PAIRING_PROBLEM_2,ORIGINAL,1,1,1,True
FRIENDS_PAIRING_PROBLEM_2,ORIGINAL,2,-687865856,18723846887829931303684501424840972787050559847800270957087312926249844736,False
FRIENDS_PAIRING_PROBLEM_2,ORIGINAL,3,-847249408,1867720278882863552220974741341446038725782674583207163689731410452545536,False
FRIENDS_PAIRING_PROBLEM_2,ORIGINAL,4,1337982976,187290295654967419460705852038883630536941968591300708815528683508858880,False
FRIENDS_PAIRING_PROBLEM_2,ORIGINAL,5,108607360,101990226254706560,False
FRIENDS_PAIRING_PROBLEM_2,ORIGINAL,6,4,4,True
FRIENDS_PAIRING_PROBLEM_2,ORIGINAL,7,-2104786944,27287539950459819893102799433172013791543296,False
FRIENDS_PAIRING_PROBLEM_2,ORIGINAL,8,460324864,3503996813308558782507146826867285964030021884205755006976,False
FRIENDS_PAIRING_PROBLEM_2,ORIGINAL,9,2390480,2390480,True
MINIMUM_COST_FOR_ACQUIRING_ALL_COINS_WITH_K_EXTRA_COINS_ALLOWED_WITH_EVERY_COIN,ORIGINAL,0,6,NA,False
MINIMUM_COST_FOR_ACQUIRING_ALL_COINS_WITH_K_EXTRA_COINS_ALLOWED_WITH_EVERY_COIN,ORIGINAL,1,-98,NA,False
MINIMUM_COST_FOR_ACQUIRING_ALL_COINS_WITH_K_EXTRA_COINS_ALLOWED_WITH_EVERY_COIN,ORIGINAL,2,0,NA,False
MINIMUM_COST_FOR_ACQUIRING_ALL_COINS_WITH_K_EXTRA_COINS_ALLOWED_WITH_EVERY_COIN,ORIGINAL,3,1,NA,False
MINIMUM_COST_FOR_ACQUIRING_ALL_COINS_WITH_K_EXTRA_COINS_ALLOWED_WITH_EVERY_COIN,ORIGINAL,4,-98,NA,False
MINIMUM_COST_FOR_ACQUIRING_ALL_COINS_WITH_K_EXTRA_COINS_ALLOWED_WITH_EVERY_COIN,ORIGINAL,5,0,NA,False
MINIMUM_COST_FOR_ACQUIRING_ALL_COINS_WITH_K_EXTRA_COINS_ALLOWED_WITH_EVERY_COIN,ORIGINAL,6,5,NA,False
MINIMUM_COST_FOR_ACQUIRING_ALL_COINS_WITH_K_EXTRA_COINS_ALLOWED_WITH_EVERY_COIN,ORIGINAL,7,-160,NA,False
