class,mutant,result,index
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,0,4
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,11,5
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,0,6
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,1,7
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,7,8
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,1,9
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,29571,0
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,-10704,1
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,-8,2
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,54178,3
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,16252,4
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,-25,5
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,9473,6
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,-22772,7
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,-44,8
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,38183,9
NUMBER_SUBSTRINGS_STRING,ORIGINAL,78,0
NUMBER_SUBSTRINGS_STRING,ORIGINAL,21,1
NUMBER_SUBSTRINGS_STRING,ORIGINAL,45,2
NUMBER_SUBSTRINGS_STRING,ORIGINAL,66,3
NUMBER_SUBSTRINGS_STRING,ORIGINAL,105,4
NUMBER_SUBSTRINGS_STRING,ORIGINAL,15,5
NUMBER_SUBSTRINGS_STRING,ORIGINAL,105,6
NUMBER_SUBSTRINGS_STRING,ORIGINAL,45,7
NUMBER_SUBSTRINGS_STRING,ORIGINAL,45,8
NUMBER_SUBSTRINGS_STRING,ORIGINAL,91,9
MAXIMUM_SUM_BITONIC_SUBARRAY,ORIGINAL,315,0
MAXIMUM_SUM_BITONIC_SUBARRAY,ORIGINAL,230,1
MAXIMUM_SUM_BITONIC_SUBARRAY,ORIGINAL,1,2
MAXIMUM_SUM_BITONIC_SUBARRAY,ORIGINAL,228,3
MAXIMUM_SUM_BITONIC_SUBARRAY,ORIGINAL,312,4
MAXIMUM_SUM_BITONIC_SUBARRAY,ORIGINAL,1,5
MAXIMUM_SUM_BITONIC_SUBARRAY,ORIGINAL,610,6
MAXIMUM_SUM_BITONIC_SUBARRAY,ORIGINAL,68,7
MAXIMUM_SUM_BITONIC_SUBARRAY,ORIGINAL,1,8
MAXIMUM_SUM_BITONIC_SUBARRAY,ORIGINAL,13,9
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,false,0
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,false,1
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,true,2
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,false,3
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,false,4
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,true,5
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,false,6
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,false,7
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,true,8
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,false,9
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,8,0
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,7,1
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,6,2
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,4,3
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,1,4
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,8,5
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,3,6
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,7,7
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,1,8
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,6,9
DYCK_PATH,ORIGINAL,-403225,0
DYCK_PATH,ORIGINAL,-258695,1
DYCK_PATH,ORIGINAL,560185,2
DYCK_PATH,ORIGINAL,2511391,3
DYCK_PATH,ORIGINAL,428963,4
DYCK_PATH,ORIGINAL,742900,5
DYCK_PATH,ORIGINAL,429,6
DYCK_PATH,ORIGINAL,-220516,7
DYCK_PATH,ORIGINAL,-213960,8
DYCK_PATH,ORIGINAL,467294,9
FIND_SUM_EVEN_FACTORS_NUMBER,ORIGINAL,0,0
FIND_SUM_EVEN_FACTORS_NUMBER,ORIGINAL,112,1
FIND_SUM_EVEN_FACTORS_NUMBER,ORIGINAL,0,2
FIND_SUM_EVEN_FACTORS_NUMBER,ORIGINAL,78,3
FIND_SUM_EVEN_FACTORS_NUMBER,ORIGINAL,0,4
FIND_SUM_EVEN_FACTORS_NUMBER,ORIGINAL,0,5
FIND_SUM_EVEN_FACTORS_NUMBER,ORIGINAL,0,6
FIND_SUM_EVEN_FACTORS_NUMBER,ORIGINAL,96,7
FIND_SUM_EVEN_FACTORS_NUMBER,ORIGINAL,144,8
FIND_SUM_EVEN_FACTORS_NUMBER,ORIGINAL,0,9
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,0
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,1
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,2
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,3
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,4
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,5
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,6
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,44,7
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,0,8
COMPUTE_N_UNDER_MODULO_P,ORIGINAL,67,9
MINIMUM_NUMBER_SUBSETS_DISTINCT_ELEMENTS,ORIGINAL,2,0
MINIMUM_NUMBER_SUBSETS_DISTINCT_ELEMENTS,ORIGINAL,3,1
MINIMUM_NUMBER_SUBSETS_DISTINCT_ELEMENTS,ORIGINAL,27,2
MINIMUM_NUMBER_SUBSETS_DISTINCT_ELEMENTS,ORIGINAL,2,3
MINIMUM_NUMBER_SUBSETS_DISTINCT_ELEMENTS,ORIGINAL,2,4
MINIMUM_NUMBER_SUBSETS_DISTINCT_ELEMENTS,ORIGINAL,22,5
MINIMUM_NUMBER_SUBSETS_DISTINCT_ELEMENTS,ORIGINAL,1,6
MINIMUM_NUMBER_SUBSETS_DISTINCT_ELEMENTS,ORIGINAL,3,7
MINIMUM_NUMBER_SUBSETS_DISTINCT_ELEMENTS,ORIGINAL,2,8
MINIMUM_NUMBER_SUBSETS_DISTINCT_ELEMENTS,ORIGINAL,2,9
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,2,0
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,2,1
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,6,2
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,4,3
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,1,4
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,13,5
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,1,6
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,2,7
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,22,8
MINIMUM_NUMBER_PLATFORMS_REQUIRED_RAILWAYBUS_STATION,ORIGINAL,2,9
COUNTS_PATHS_POINT_REACH_ORIGIN_1,ORIGINAL,107380576,0
COUNTS_PATHS_POINT_REACH_ORIGIN_1,ORIGINAL,879423800,1
COUNTS_PATHS_POINT_REACH_ORIGIN_1,ORIGINAL,146220272,2
COUNTS_PATHS_POINT_REACH_ORIGIN_1,ORIGINAL,927048304,3
COUNTS_PATHS_POINT_REACH_ORIGIN_1,ORIGINAL,2145,4
COUNTS_PATHS_POINT_REACH_ORIGIN_1,ORIGINAL,37,5
COUNTS_PATHS_POINT_REACH_ORIGIN_1,ORIGINAL,-1372456995,6
COUNTS_PATHS_POINT_REACH_ORIGIN_1,ORIGINAL,1703425640,7
COUNTS_PATHS_POINT_REACH_ORIGIN_1,ORIGINAL,163185,8
COUNTS_PATHS_POINT_REACH_ORIGIN_1,ORIGINAL,1079191152,9
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,6,0
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,6,1
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,5,2
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,4,3
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,3,4
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,0,5
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,5,6
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,6,7
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,5,8
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,4,9
COUNT_PALINDROMIC_SUBSEQUENCE_GIVEN_STRING,ORIGINAL,1,0
COUNT_PALINDROMIC_SUBSEQUENCE_GIVEN_STRING,ORIGINAL,10,1
COUNT_PALINDROMIC_SUBSEQUENCE_GIVEN_STRING,ORIGINAL,2798,2
COUNT_PALINDROMIC_SUBSEQUENCE_GIVEN_STRING,ORIGINAL,20,3
COUNT_PALINDROMIC_SUBSEQUENCE_GIVEN_STRING,ORIGINAL,2,4
COUNT_PALINDROMIC_SUBSEQUENCE_GIVEN_STRING,ORIGINAL,270,5
COUNT_PALINDROMIC_SUBSEQUENCE_GIVEN_STRING,ORIGINAL,8,6
COUNT_PALINDROMIC_SUBSEQUENCE_GIVEN_STRING,ORIGINAL,2,7
COUNT_PALINDROMIC_SUBSEQUENCE_GIVEN_STRING,ORIGINAL,563,8
COUNT_PALINDROMIC_SUBSEQUENCE_GIVEN_STRING,ORIGINAL,3,9
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,19,0
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,19,1
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,26,2
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,20,3
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,8,4
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,24,5
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,0,6
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,32,7
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,28,8
FIND_THE_FIRST_MISSING_NUMBER,ORIGINAL,0,9
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,2097151,0
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,15,1
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,2147483647,2
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,32765,3
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,62,4
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,2045,5
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,14,6
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,-1,7
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,8388607,8
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,-1,9
LONGEST_COMMON_SUBSTRING,ORIGINAL,1,0
LONGEST_COMMON_SUBSTRING,ORIGINAL,3,1
LONGEST_COMMON_SUBSTRING,ORIGINAL,29,2
LONGEST_COMMON_SUBSTRING,ORIGINAL,1,3
LONGEST_COMMON_SUBSTRING,ORIGINAL,1,4
LONGEST_COMMON_SUBSTRING,ORIGINAL,1,5
LONGEST_COMMON_SUBSTRING,ORIGINAL,3,6
LONGEST_COMMON_SUBSTRING,ORIGINAL,2,7
LONGEST_COMMON_SUBSTRING,ORIGINAL,7,8
LONGEST_COMMON_SUBSTRING,ORIGINAL,1,9
ADD_1_TO_A_GIVEN_NUMBER_1,ORIGINAL,21,0
ADD_1_TO_A_GIVEN_NUMBER_1,ORIGINAL,69,1
ADD_1_TO_A_GIVEN_NUMBER_1,ORIGINAL,53,2
ADD_1_TO_A_GIVEN_NUMBER_1,ORIGINAL,62,3
ADD_1_TO_A_GIVEN_NUMBER_1,ORIGINAL,4,4
ADD_1_TO_A_GIVEN_NUMBER_1,ORIGINAL,89,5
ADD_1_TO_A_GIVEN_NUMBER_1,ORIGINAL,42,6
ADD_1_TO_A_GIVEN_NUMBER_1,ORIGINAL,79,7
ADD_1_TO_A_GIVEN_NUMBER_1,ORIGINAL,95,8
ADD_1_TO_A_GIVEN_NUMBER_1,ORIGINAL,19,9
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,false,0
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,true,1
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,false,2
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,true,3
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,false,4
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,true,5
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,true,6
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,true,7
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,false,8
CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD,ORIGINAL,false,9
HOW_TO_TURN_OFF_A_PARTICULAR_BIT_IN_A_NUMBER,ORIGINAL,49,0
HOW_TO_TURN_OFF_A_PARTICULAR_BIT_IN_A_NUMBER,ORIGINAL,43,1
HOW_TO_TURN_OFF_A_PARTICULAR_BIT_IN_A_NUMBER,ORIGINAL,76,2
HOW_TO_TURN_OFF_A_PARTICULAR_BIT_IN_A_NUMBER,ORIGINAL,27,3
HOW_TO_TURN_OFF_A_PARTICULAR_BIT_IN_A_NUMBER,ORIGINAL,61,4
HOW_TO_TURN_OFF_A_PARTICULAR_BIT_IN_A_NUMBER,ORIGINAL,67,5
HOW_TO_TURN_OFF_A_PARTICULAR_BIT_IN_A_NUMBER,ORIGINAL,63,6
HOW_TO_TURN_OFF_A_PARTICULAR_BIT_IN_A_NUMBER,ORIGINAL,85,7
HOW_TO_TURN_OFF_A_PARTICULAR_BIT_IN_A_NUMBER,ORIGINAL,90,8
HOW_TO_TURN_OFF_A_PARTICULAR_BIT_IN_A_NUMBER,ORIGINAL,24,9
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,true,0
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,false,1
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,true,2
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,false,3
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,false,4
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,false,5
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,false,6
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,false,7
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,true,8
CHECK_EXIST_TWO_ELEMENTS_ARRAY_WHOSE_SUM_EQUAL_SUM_REST_ARRAY,ORIGINAL,false,9
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,true,0
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,true,1
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,true,2
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,true,3
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,false,4
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,false,5
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,false,6
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,false,7
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,false,8
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,false,9
CHANGE_BITS_CAN_MADE_ONE_FLIP_1,ORIGINAL,true,0
CHANGE_BITS_CAN_MADE_ONE_FLIP_1,ORIGINAL,false,1
CHANGE_BITS_CAN_MADE_ONE_FLIP_1,ORIGINAL,false,2
CHANGE_BITS_CAN_MADE_ONE_FLIP_1,ORIGINAL,true,3
CHANGE_BITS_CAN_MADE_ONE_FLIP_1,ORIGINAL,true,4
CHANGE_BITS_CAN_MADE_ONE_FLIP_1,ORIGINAL,false,5
CHANGE_BITS_CAN_MADE_ONE_FLIP_1,ORIGINAL,false,6
CHANGE_BITS_CAN_MADE_ONE_FLIP_1,ORIGINAL,false,7
CHANGE_BITS_CAN_MADE_ONE_FLIP_1,ORIGINAL,false,8
CHANGE_BITS_CAN_MADE_ONE_FLIP_1,ORIGINAL,false,9
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,0
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,28,1
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,2
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,3
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,4
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,5
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,6
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,31,7
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,29,8
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1,9
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,217981186,0
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,1386930051,1
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,1128981880,2
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,1257623301,3
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,485200708,4
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,-1961361076,5
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,-1440593084,6
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,12870,7
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,798170671,8
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,12870,9
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,0
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,false,1
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,false,2
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,3
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,4
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,5
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,6
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,false,7
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,8
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,9
CHECK_LARGE_NUMBER_DIVISIBLE_11_NOT,ORIGINAL,true,0
CHECK_LARGE_NUMBER_DIVISIBLE_11_NOT,ORIGINAL,false,1
CHECK_LARGE_NUMBER_DIVISIBLE_11_NOT,ORIGINAL,false,2
CHECK_LARGE_NUMBER_DIVISIBLE_11_NOT,ORIGINAL,false,3
CHECK_LARGE_NUMBER_DIVISIBLE_11_NOT,ORIGINAL,false,4
CHECK_LARGE_NUMBER_DIVISIBLE_11_NOT,ORIGINAL,true,5
CHECK_LARGE_NUMBER_DIVISIBLE_11_NOT,ORIGINAL,false,6
CHECK_LARGE_NUMBER_DIVISIBLE_11_NOT,ORIGINAL,false,7
CHECK_LARGE_NUMBER_DIVISIBLE_11_NOT,ORIGINAL,true,8
CHECK_LARGE_NUMBER_DIVISIBLE_11_NOT,ORIGINAL,false,9
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,0,0
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,1,1
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,1,2
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,0,3
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,2,4
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,2,5
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,0,6
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,0,7
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,0,8
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,0,9
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,-111478461,0
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,-1044025100,1
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,1222222,2
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,45,3
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,-10095534,4
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,122222,5
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,615688689,6
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,934282608,7
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,0,8
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY,ORIGINAL,940207207,9
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,33,0
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,14,1
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,7,2
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,4,3
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,64,4
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,1,5
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,14,6
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,26,7
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,1,8
ARRAY_ELEMENT_MOVED_K_USING_SINGLE_MOVES,ORIGINAL,1,9
BINARY_REPRESENTATION_OF_NEXT_NUMBER,ORIGINAL,1000,0
BINARY_REPRESENTATION_OF_NEXT_NUMBER,ORIGINAL,48710000000000,1
BINARY_REPRESENTATION_OF_NEXT_NUMBER,ORIGINAL,0010,2
BINARY_REPRESENTATION_OF_NEXT_NUMBER,ORIGINAL,10000000000,3
BINARY_REPRESENTATION_OF_NEXT_NUMBER,ORIGINAL,8410000000,4
BINARY_REPRESENTATION_OF_NEXT_NUMBER,ORIGINAL,10,5
