class,mutant,index,result_java,result_python,equal_results
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,4,1079803904,EXCEPTION,False
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,5,1,EXCEPTION,False
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,6,1869278792,EXCEPTION,False
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,7,1415661568,EXCEPTION,False
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,8,1,EXCEPTION,False
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,9,244983808,EXCEPTION,False
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,0,0,NA,False
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,1,46,NA,False
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,2,0,NA,False
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,3,0,NA,False
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,4,0,NA,False
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,5,0,NA,False
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,6,0,NA,False
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,7,0,NA,False
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,8,0,NA,False
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,9,76,NA,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,0,1,EXCEPTION,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,1,4,EXCEPTION,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,2,160,EXCEPTION,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,3,1,EXCEPTION,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,4,1,EXCEPTION,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,5,609,EXCEPTION,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,6,1,EXCEPTION,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,7,1,EXCEPTION,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,8,91,EXCEPTION,False
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,9,1,EXCEPTION,False
LONGEST_SUBARRAY_SUM_DIVISIBLE_K,ORIGINAL,0,20,NA,False
LONGEST_SUBARRAY_SUM_DIVISIBLE_K,ORIGINAL,1,27,NA,False
LONGEST_SUBARRAY_SUM_DIVISIBLE_K,ORIGINAL,2,9,NA,False
LONGEST_SUBARRAY_SUM_DIVISIBLE_K,ORIGINAL,3,37,NA,False
LONGEST_SUBARRAY_SUM_DIVISIBLE_K,ORIGINAL,4,9,NA,False
LONGEST_SUBARRAY_SUM_DIVISIBLE_K,ORIGINAL,5,5,NA,False
LONGEST_SUBARRAY_SUM_DIVISIBLE_K,ORIGINAL,6,21,NA,False
LONGEST_SUBARRAY_SUM_DIVISIBLE_K,ORIGINAL,7,6,NA,False
LONGEST_SUBARRAY_SUM_DIVISIBLE_K,ORIGINAL,8,25,NA,False
LONGEST_SUBARRAY_SUM_DIVISIBLE_K,ORIGINAL,9,7,NA,False
MAXIMUM_PROFIT_BY_BUYING_AND_SELLING_A_SHARE_AT_MOST_TWICE,ORIGINAL,0,80,EXCEPTION,False
MAXIMUM_PROFIT_BY_BUYING_AND_SELLING_A_SHARE_AT_MOST_TWICE,ORIGINAL,1,366,EXCEPTION,False
MAXIMUM_PROFIT_BY_BUYING_AND_SELLING_A_SHARE_AT_MOST_TWICE,ORIGINAL,2,1,EXCEPTION,False
MAXIMUM_PROFIT_BY_BUYING_AND_SELLING_A_SHARE_AT_MOST_TWICE,ORIGINAL,3,126,EXCEPTION,False
MAXIMUM_PROFIT_BY_BUYING_AND_SELLING_A_SHARE_AT_MOST_TWICE,ORIGINAL,4,132,EXCEPTION,False
MAXIMUM_PROFIT_BY_BUYING_AND_SELLING_A_SHARE_AT_MOST_TWICE,ORIGINAL,5,2,EXCEPTION,False
MAXIMUM_PROFIT_BY_BUYING_AND_SELLING_A_SHARE_AT_MOST_TWICE,ORIGINAL,6,62,EXCEPTION,False
MAXIMUM_PROFIT_BY_BUYING_AND_SELLING_A_SHARE_AT_MOST_TWICE,ORIGINAL,7,334,EXCEPTION,False
MAXIMUM_PROFIT_BY_BUYING_AND_SELLING_A_SHARE_AT_MOST_TWICE,ORIGINAL,8,0,EXCEPTION,False
MAXIMUM_PROFIT_BY_BUYING_AND_SELLING_A_SHARE_AT_MOST_TWICE,ORIGINAL,9,168,EXCEPTION,False
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,0,85,85,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,1,101,101,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,2,71,71,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,3,74,74,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,4,93,93,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,5,66,66,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,6,85,85,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,7,11,11,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,8,6,6,True
NTH_NON_FIBONACCI_NUMBER,ORIGINAL,9,96,96,True
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,0,2147483647,EXCEPTION,False
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,1,2147483647,EXCEPTION,False
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,2,2147483647,EXCEPTION,False
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,3,2147483647,EXCEPTION,False
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,4,2147483647,EXCEPTION,False
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,5,2147483647,EXCEPTION,False
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,6,2147483647,EXCEPTION,False
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,7,4,EXCEPTION,False
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,8,2147483647,EXCEPTION,False
PRINT_MAXIMUM_SHORTEST_DISTANCE,ORIGINAL,9,2147483647,EXCEPTION,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,0,True,True,True
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,1,False,True,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,2,True,True,True
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,3,False,True,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,4,False,True,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,5,False,True,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,6,True,True,True
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,7,False,True,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,8,False,True,False
CHECK_GIVEN_STRING_ROTATION_PALINDROME,ORIGINAL,9,False,True,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,0,1,EXCEPTION,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,1,9,EXCEPTION,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,2,30,EXCEPTION,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,3,1,EXCEPTION,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,4,0,EXCEPTION,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,5,2,EXCEPTION,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,6,0,EXCEPTION,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,7,4,EXCEPTION,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,8,13,EXCEPTION,False
COUNT_NUMBERS_CAN_CONSTRUCTED_USING_TWO_NUMBERS,ORIGINAL,9,1,EXCEPTION,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE_1,ORIGINAL,0,7,NA,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE_1,ORIGINAL,1,7,NA,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE_1,ORIGINAL,2,7,NA,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE_1,ORIGINAL,3,6,NA,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE_1,ORIGINAL,4,1,NA,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE_1,ORIGINAL,5,5,NA,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE_1,ORIGINAL,6,8,NA,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE_1,ORIGINAL,7,9,NA,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE_1,ORIGINAL,8,5,NA,False
SQUARE_ROOT_OF_A_PERFECT_SQUARE_1,ORIGINAL,9,3,NA,False
ANALYSIS_OF_ALGORITHMS_SET_2_ASYMPTOTIC_ANALYSIS,ORIGINAL,0,1,1,True
ANALYSIS_OF_ALGORITHMS_SET_2_ASYMPTOTIC_ANALYSIS,ORIGINAL,1,-1,-1,True
ANALYSIS_OF_ALGORITHMS_SET_2_ASYMPTOTIC_ANALYSIS,ORIGINAL,2,0,0,True
ANALYSIS_OF_ALGORITHMS_SET_2_ASYMPTOTIC_ANALYSIS,ORIGINAL,3,2,2,True
ANALYSIS_OF_ALGORITHMS_SET_2_ASYMPTOTIC_ANALYSIS,ORIGINAL,4,-1,-1,True
ANALYSIS_OF_ALGORITHMS_SET_2_ASYMPTOTIC_ANALYSIS,ORIGINAL,5,-1,-1,True
ANALYSIS_OF_ALGORITHMS_SET_2_ASYMPTOTIC_ANALYSIS,ORIGINAL,6,1,1,True
ANALYSIS_OF_ALGORITHMS_SET_2_ASYMPTOTIC_ANALYSIS,ORIGINAL,7,-1,-1,True
ANALYSIS_OF_ALGORITHMS_SET_2_ASYMPTOTIC_ANALYSIS,ORIGINAL,8,-1,-1,True
ANALYSIS_OF_ALGORITHMS_SET_2_ASYMPTOTIC_ANALYSIS,ORIGINAL,9,-1,-1,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,0,382571,382571,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,1,834275,834275,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,2,2645897,2645897,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,3,15675,15675,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,4,1711355,1711355,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,5,266,266,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,6,74907,74907,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,7,601036,601036,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,8,834275,834275,True
SUM_PAIRWISE_PRODUCTS_1,ORIGINAL,9,23485,23485,True
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0,0,0,True
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,1,0,0,True
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,2,0,0,True
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,3,0,0,True
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,4,0,0,True
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,5,0,0,True
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,6,4,4,True
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,7,0,0,True
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,8,0,0,True
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,9,0,0,True
SMALLEST_DIFFERENCE_PAIR_VALUES_TWO_UNSORTED_ARRAYS,ORIGINAL,0,0,EXCEPTION,False
SMALLEST_DIFFERENCE_PAIR_VALUES_TWO_UNSORTED_ARRAYS,ORIGINAL,1,0,EXCEPTION,False
SMALLEST_DIFFERENCE_PAIR_VALUES_TWO_UNSORTED_ARRAYS,ORIGINAL,2,0,EXCEPTION,False
SMALLEST_DIFFERENCE_PAIR_VALUES_TWO_UNSORTED_ARRAYS,ORIGINAL,3,1,EXCEPTION,False
SMALLEST_DIFFERENCE_PAIR_VALUES_TWO_UNSORTED_ARRAYS,ORIGINAL,4,2,EXCEPTION,False
SMALLEST_DIFFERENCE_PAIR_VALUES_TWO_UNSORTED_ARRAYS,ORIGINAL,5,0,EXCEPTION,False
SMALLEST_DIFFERENCE_PAIR_VALUES_TWO_UNSORTED_ARRAYS,ORIGINAL,6,0,EXCEPTION,False
SMALLEST_DIFFERENCE_PAIR_VALUES_TWO_UNSORTED_ARRAYS,ORIGINAL,7,0,EXCEPTION,False
SMALLEST_DIFFERENCE_PAIR_VALUES_TWO_UNSORTED_ARRAYS,ORIGINAL,8,0,EXCEPTION,False
SMALLEST_DIFFERENCE_PAIR_VALUES_TWO_UNSORTED_ARRAYS,ORIGINAL,9,0,EXCEPTION,False
COUNT_NUMBER_OF_OCCURRENCES_OR_FREQUENCY_IN_A_SORTED_ARRAY,ORIGINAL,0,2,2,True
COUNT_NUMBER_OF_OCCURRENCES_OR_FREQUENCY_IN_A_SORTED_ARRAY,ORIGINAL,1,1,1,True
COUNT_NUMBER_OF_OCCURRENCES_OR_FREQUENCY_IN_A_SORTED_ARRAY,ORIGINAL,2,2,2,True
COUNT_NUMBER_OF_OCCURRENCES_OR_FREQUENCY_IN_A_SORTED_ARRAY,ORIGINAL,3,1,1,True
COUNT_NUMBER_OF_OCCURRENCES_OR_FREQUENCY_IN_A_SORTED_ARRAY,ORIGINAL,4,3,3,True
COUNT_NUMBER_OF_OCCURRENCES_OR_FREQUENCY_IN_A_SORTED_ARRAY,ORIGINAL,5,5,5,True
COUNT_NUMBER_OF_OCCURRENCES_OR_FREQUENCY_IN_A_SORTED_ARRAY,ORIGINAL,6,2,2,True
COUNT_NUMBER_OF_OCCURRENCES_OR_FREQUENCY_IN_A_SORTED_ARRAY,ORIGINAL,7,0,0,True
COUNT_NUMBER_OF_OCCURRENCES_OR_FREQUENCY_IN_A_SORTED_ARRAY,ORIGINAL,8,0,0,True
COUNT_NUMBER_OF_OCCURRENCES_OR_FREQUENCY_IN_A_SORTED_ARRAY,ORIGINAL,9,0,0,True
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,0,821223649,EXCEPTION,False
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,1,40,EXCEPTION,False
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,2,4895,EXCEPTION,False
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,3,64,EXCEPTION,False
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,4,-2039319303,EXCEPTION,False
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,5,1256787968,EXCEPTION,False
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,6,-1981753088,EXCEPTION,False
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,7,-68678696,EXCEPTION,False
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,8,-68678696,EXCEPTION,False
COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4,ORIGINAL,9,517575233,EXCEPTION,False
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,0,2628,2628,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,1,2628,2628,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,2,703,703,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,3,10,10,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,4,4851,4851,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,5,2485,2485,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,6,136,136,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,7,1225,1225,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,8,3081,3081,True
BREAK_NUMBER_THREE_PARTS_1,ORIGINAL,9,28,28,True
FIND_PERIMETER_CYLINDER,ORIGINAL,0,296,296,True
FIND_PERIMETER_CYLINDER,ORIGINAL,1,286,286,True
FIND_PERIMETER_CYLINDER,ORIGINAL,2,150,150,True
FIND_PERIMETER_CYLINDER,ORIGINAL,3,234,234,True
FIND_PERIMETER_CYLINDER,ORIGINAL,4,332,332,True
FIND_PERIMETER_CYLINDER,ORIGINAL,5,170,170,True
FIND_PERIMETER_CYLINDER,ORIGINAL,6,336,336,True
FIND_PERIMETER_CYLINDER,ORIGINAL,7,212,212,True
FIND_PERIMETER_CYLINDER,ORIGINAL,8,142,142,True
FIND_PERIMETER_CYLINDER,ORIGINAL,9,204,204,True
COUNT_1S_SORTED_BINARY_ARRAY,ORIGINAL,0,0,NA,False
COUNT_1S_SORTED_BINARY_ARRAY,ORIGINAL,1,0,NA,False
COUNT_1S_SORTED_BINARY_ARRAY,ORIGINAL,2,4,NA,False
COUNT_1S_SORTED_BINARY_ARRAY,ORIGINAL,3,0,NA,False
COUNT_1S_SORTED_BINARY_ARRAY,ORIGINAL,4,0,NA,False
COUNT_1S_SORTED_BINARY_ARRAY,ORIGINAL,5,15,NA,False
COUNT_1S_SORTED_BINARY_ARRAY,ORIGINAL,6,0,NA,False
COUNT_1S_SORTED_BINARY_ARRAY,ORIGINAL,7,0,NA,False
COUNT_1S_SORTED_BINARY_ARRAY,ORIGINAL,8,0,NA,False
COUNT_1S_SORTED_BINARY_ARRAY,ORIGINAL,9,0,NA,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K_1,ORIGINAL,0,0,EXCEPTION,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K_1,ORIGINAL,1,7,EXCEPTION,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K_1,ORIGINAL,2,0,EXCEPTION,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K_1,ORIGINAL,3,1,EXCEPTION,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K_1,ORIGINAL,4,4,EXCEPTION,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K_1,ORIGINAL,5,1,EXCEPTION,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K_1,ORIGINAL,6,0,EXCEPTION,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K_1,ORIGINAL,7,0,EXCEPTION,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K_1,ORIGINAL,8,0,EXCEPTION,False
COUNT_PAIRS_DIFFERENCE_EQUAL_K_1,ORIGINAL,9,0,EXCEPTION,False
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,0,-1,-1,True
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,1,3,3,True
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,2,28,28,True
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,3,-1,-1,True
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,4,-1,-1,True
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,5,2,2,True
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,6,-1,-1,True
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,7,-1,-1,True
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,8,8,8,True
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,9,-1,-1,True
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,0,656245336,133800231512,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,1,-1736263375,89671406862315685055360683674715047313099865006147904991231572076986389612686188954407901709775302209106882089784288094845061238471780647269618285561149307185,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,2,1386089539,105511168091101203523,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,3,-1122256079,516965344819709798954810161,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,4,40454321,40454321,True
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,5,-1503715103,246503470495806750399613145337394381307472651239760097,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,6,4382191,4382191,True
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,7,-1679878995,2615088301,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,8,1648677580,995102591114622506814778503482793744342716461043460309037586937294058177782141644,False
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,9,-1030792151,187975292329018970094917531356569362513732758554332134050892183642817403247657,False
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,0,-463960867,EXCEPTION,False
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,1,-963471502,EXCEPTION,False
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,2,651896372,EXCEPTION,False
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,3,-1697481807,EXCEPTION,False
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,4,-1927124609,EXCEPTION,False
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,5,1936405954,EXCEPTION,False
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,6,-1025816350,EXCEPTION,False
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,7,-617774683,EXCEPTION,False
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,8,504,EXCEPTION,False
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,9,1936405954,EXCEPTION,False
EVEN_FIBONACCI_NUMBERS_SUM,ORIGINAL,0,44,EXCEPTION,False
EVEN_FIBONACCI_NUMBERS_SUM,ORIGINAL,1,44,EXCEPTION,False
EVEN_FIBONACCI_NUMBERS_SUM,ORIGINAL,2,10,EXCEPTION,False
EVEN_FIBONACCI_NUMBERS_SUM,ORIGINAL,3,44,EXCEPTION,False
EVEN_FIBONACCI_NUMBERS_SUM,ORIGINAL,4,44,EXCEPTION,False
EVEN_FIBONACCI_NUMBERS_SUM,ORIGINAL,5,10,EXCEPTION,False
EVEN_FIBONACCI_NUMBERS_SUM,ORIGINAL,6,44,EXCEPTION,False
EVEN_FIBONACCI_NUMBERS_SUM,ORIGINAL,7,10,EXCEPTION,False
EVEN_FIBONACCI_NUMBERS_SUM,ORIGINAL,8,10,EXCEPTION,False
EVEN_FIBONACCI_NUMBERS_SUM,ORIGINAL,9,44,EXCEPTION,False
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2,ORIGINAL,0,54,EXCEPTION,False
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2,ORIGINAL,1,41,EXCEPTION,False
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2,ORIGINAL,2,50,EXCEPTION,False
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2,ORIGINAL,3,4,EXCEPTION,False
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2,ORIGINAL,4,73,EXCEPTION,False
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2,ORIGINAL,5,79,EXCEPTION,False
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2,ORIGINAL,6,35,EXCEPTION,False
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2,ORIGINAL,7,43,EXCEPTION,False
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2,ORIGINAL,8,71,EXCEPTION,False
COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2,ORIGINAL,9,45,EXCEPTION,False
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,0,12,NA,False
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,1,-800,NA,False
