class,mutant,result,test_index
MAXIMUM_TRIPLET_SUM_ARRAY_2,ORIGINAL,-99999966.0,6
MAXIMUM_TRIPLET_SUM_ARRAY_2,ORIGINAL,286.0,7
MAXIMUM_TRIPLET_SUM_ARRAY_2,ORIGINAL,2.0,8
MAXIMUM_TRIPLET_SUM_ARRAY_2,ORIGINAL,292.0,9
LOWER_INSERTION_POINT,ORIGINAL,8.0,0
LOWER_INSERTION_POINT,ORIGINAL,14.0,1
LOWER_INSERTION_POINT,ORIGINAL,8.0,2
LOWER_INSERTION_POINT,ORIGINAL,0.0,3
LOWER_INSERTION_POINT,ORIGINAL,19.0,4
LOWER_INSERTION_POINT,ORIGINAL,12.0,5
LOWER_INSERTION_POINT,ORIGINAL,8.0,6
LOWER_INSERTION_POINT,ORIGINAL,2.0,7
LOWER_INSERTION_POINT,ORIGINAL,3.0,8
LOWER_INSERTION_POINT,ORIGINAL,0.0,9
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO_1,ORIGINAL,True,0
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO_1,ORIGINAL,True,1
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO_1,ORIGINAL,True,2
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO_1,ORIGINAL,True,3
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO_1,ORIGINAL,False,4
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO_1,ORIGINAL,False,5
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO_1,ORIGINAL,False,6
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO_1,ORIGINAL,False,7
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO_1,ORIGINAL,False,8
WRITE_ONE_LINE_C_FUNCTION_TO_FIND_WHETHER_A_NO_IS_POWER_OF_TWO_1,ORIGINAL,False,9
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1.0,0
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,28.0,1
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1.0,2
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1.0,3
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1.0,4
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1.0,5
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1.0,6
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,31.0,7
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,29.0,8
FLOOR_IN_A_SORTED_ARRAY_1,ORIGINAL,-1.0,9
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,1.0,0
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,3.0,1
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,1.0,2
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,4.0,3
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,16.0,4
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,1.0,5
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,1.0,6
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,1.0,7
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,1.0,8
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS_1,ORIGINAL,1.0,9
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,903.0,0
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,2701.0,1
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,1540.0,2
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,2926.0,3
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,3916.0,4
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,903.0,5
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,3160.0,6
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,3321.0,7
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,1128.0,8
NUMBER_NON_NEGATIVE_INTEGRAL_SOLUTIONS_B_C_N_1,ORIGINAL,55.0,9
COUNT_FREQUENCY_K_MATRIX_SIZE_N_MATRIXI_J_IJ,ORIGINAL,73.0,0
COUNT_FREQUENCY_K_MATRIX_SIZE_N_MATRIXI_J_IJ,ORIGINAL,35.0,1
COUNT_FREQUENCY_K_MATRIX_SIZE_N_MATRIXI_J_IJ,ORIGINAL,37.0,2
COUNT_FREQUENCY_K_MATRIX_SIZE_N_MATRIXI_J_IJ,ORIGINAL,70.0,3
COUNT_FREQUENCY_K_MATRIX_SIZE_N_MATRIXI_J_IJ,ORIGINAL,-6.0,4
COUNT_FREQUENCY_K_MATRIX_SIZE_N_MATRIXI_J_IJ,ORIGINAL,-30.0,5
COUNT_FREQUENCY_K_MATRIX_SIZE_N_MATRIXI_J_IJ,ORIGINAL,79.0,6
COUNT_FREQUENCY_K_MATRIX_SIZE_N_MATRIXI_J_IJ,ORIGINAL,74.0,7
COUNT_FREQUENCY_K_MATRIX_SIZE_N_MATRIXI_J_IJ,ORIGINAL,57.0,8
COUNT_FREQUENCY_K_MATRIX_SIZE_N_MATRIXI_J_IJ,ORIGINAL,-19.0,9
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE,ORIGINAL,392.0,0
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE,ORIGINAL,36.0,1
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE,ORIGINAL,72.0,2
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE,ORIGINAL,152.0,3
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE,ORIGINAL,336.0,4
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE,ORIGINAL,32.0,5
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE,ORIGINAL,156.0,6
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE,ORIGINAL,24.0,7
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE,ORIGINAL,240.0,8
PYTHON_PROGRAM_FIND_PERIMETER_CIRCUMFERENCE_SQUARE_RECTANGLE,ORIGINAL,188.0,9
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,1.5830658481259492e+30,0
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,9.282606973670878e+43,1
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,126410606437752.0,2
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,9.204512581373423e+46,3
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,9075135300.0,4
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,2333606220.0,5
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,7.219428434016266e+18,6
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,12870.0,7
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,2.2750883079422935e+58,8
COUNT_EVEN_LENGTH_BINARY_SEQUENCES_WITH_SAME_SUM_OF_FIRST_AND_SECOND_HALF_BITS_1,ORIGINAL,12870.0,9
FIND_THE_MISSING_NUMBER_1,ORIGINAL,-261.0,0
FIND_THE_MISSING_NUMBER_1,ORIGINAL,524.0,1
FIND_THE_MISSING_NUMBER_1,ORIGINAL,131.0,2
FIND_THE_MISSING_NUMBER_1,ORIGINAL,-954.0,3
FIND_THE_MISSING_NUMBER_1,ORIGINAL,694.0,4
FIND_THE_MISSING_NUMBER_1,ORIGINAL,341.0,5
FIND_THE_MISSING_NUMBER_1,ORIGINAL,-506.0,6
FIND_THE_MISSING_NUMBER_1,ORIGINAL,227.0,7
FIND_THE_MISSING_NUMBER_1,ORIGINAL,463.0,8
FIND_THE_MISSING_NUMBER_1,ORIGINAL,-697.0,9
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,False,0
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,False,1
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,False,2
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,False,3
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,False,4
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,True,5
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,False,6
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,True,7
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,True,8
HOW_TO_CHECK_IF_A_GIVEN_ARRAY_REPRESENTS_A_BINARY_HEAP,ORIGINAL,True,9
PRIME_NUMBERS,ORIGINAL,True,0
PRIME_NUMBERS,ORIGINAL,False,1
PRIME_NUMBERS,ORIGINAL,False,2
PRIME_NUMBERS,ORIGINAL,False,3
PRIME_NUMBERS,ORIGINAL,False,4
PRIME_NUMBERS,ORIGINAL,False,5
PRIME_NUMBERS,ORIGINAL,False,6
PRIME_NUMBERS,ORIGINAL,False,7
PRIME_NUMBERS,ORIGINAL,True,8
PRIME_NUMBERS,ORIGINAL,False,9
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,-1.0,0
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,3.0,1
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,28.0,2
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,-1.0,3
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,-1.0,4
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,2.0,5
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,-1.0,6
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,-1.0,7
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,8.0,8
FIND_INDEX_0_REPLACED_1_GET_LONGEST_CONTINUOUS_SEQUENCE_1S_BINARY_ARRAY,ORIGINAL,-1.0,9
WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER,ORIGINAL,False,0
WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER,ORIGINAL,True,1
WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER,ORIGINAL,False,2
WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER,ORIGINAL,False,3
WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER,ORIGINAL,False,4
WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER,ORIGINAL,False,5
WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER,ORIGINAL,True,6
WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER,ORIGINAL,True,7
WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER,ORIGINAL,True,8
WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER,ORIGINAL,True,9
COUNT_SET_BITS_IN_AN_INTEGER_1,ORIGINAL,2.0,0
COUNT_SET_BITS_IN_AN_INTEGER_1,ORIGINAL,1.0,1
COUNT_SET_BITS_IN_AN_INTEGER_1,ORIGINAL,1.0,2
COUNT_SET_BITS_IN_AN_INTEGER_1,ORIGINAL,1.0,3
COUNT_SET_BITS_IN_AN_INTEGER_1,ORIGINAL,1.0,4
COUNT_SET_BITS_IN_AN_INTEGER_1,ORIGINAL,2.0,5
COUNT_SET_BITS_IN_AN_INTEGER_1,ORIGINAL,1.0,6
COUNT_SET_BITS_IN_AN_INTEGER_1,ORIGINAL,1.0,7
COUNT_SET_BITS_IN_AN_INTEGER_1,ORIGINAL,2.0,8
COUNT_SET_BITS_IN_AN_INTEGER_1,ORIGINAL,1.0,9
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,60.0,0
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,20.0,1
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,34.0,2
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,34.0,3
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,68.0,4
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,80.0,5
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,20.0,6
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,42.0,7
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,36.0,8
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,18.0,9
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0.0,0
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0.0,1
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0.0,2
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0.0,3
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0.0,4
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0.0,5
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,4.0,6
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0.0,7
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0.0,8
NUMBER_INDEXES_EQUAL_ELEMENTS_GIVEN_RANGE,ORIGINAL,0.0,9
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,3.602879701896397e+16,0
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,134217728.0,1
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,8.0,2
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,8388608.0,3
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,2.3611832414348226e+21,4
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,536870912.0,5
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,140737488355328.0,6
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,2147483648.0,7
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,4096.0,8
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS_1,ORIGINAL,262144.0,9
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,12.0,0
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,7.0,1
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,6.0,2
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,17.0,3
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,-1.0,4
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,-1.0,5
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,12.0,6
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,7.0,7
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,15.0,8
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,13.0,9
MAXIMUM_NUMBER_OF_SQUARES_THAT_CAN_BE_FIT_IN_A_RIGHT_ANGLE_ISOSCELES_TRIANGLE,ORIGINAL,0.0,0
MAXIMUM_NUMBER_OF_SQUARES_THAT_CAN_BE_FIT_IN_A_RIGHT_ANGLE_ISOSCELES_TRIANGLE,ORIGINAL,0.0,1
MAXIMUM_NUMBER_OF_SQUARES_THAT_CAN_BE_FIT_IN_A_RIGHT_ANGLE_ISOSCELES_TRIANGLE,ORIGINAL,0.0,2
MAXIMUM_NUMBER_OF_SQUARES_THAT_CAN_BE_FIT_IN_A_RIGHT_ANGLE_ISOSCELES_TRIANGLE,ORIGINAL,0.0,3
MAXIMUM_NUMBER_OF_SQUARES_THAT_CAN_BE_FIT_IN_A_RIGHT_ANGLE_ISOSCELES_TRIANGLE,ORIGINAL,1.0,4
MAXIMUM_NUMBER_OF_SQUARES_THAT_CAN_BE_FIT_IN_A_RIGHT_ANGLE_ISOSCELES_TRIANGLE,ORIGINAL,0.0,5
MAXIMUM_NUMBER_OF_SQUARES_THAT_CAN_BE_FIT_IN_A_RIGHT_ANGLE_ISOSCELES_TRIANGLE,ORIGINAL,0.0,6
MAXIMUM_NUMBER_OF_SQUARES_THAT_CAN_BE_FIT_IN_A_RIGHT_ANGLE_ISOSCELES_TRIANGLE,ORIGINAL,0.0,7
MAXIMUM_NUMBER_OF_SQUARES_THAT_CAN_BE_FIT_IN_A_RIGHT_ANGLE_ISOSCELES_TRIANGLE,ORIGINAL,153.0,8
MAXIMUM_NUMBER_OF_SQUARES_THAT_CAN_BE_FIT_IN_A_RIGHT_ANGLE_ISOSCELES_TRIANGLE,ORIGINAL,0.0,9
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,67.0,0
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,68.0,1
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,2.0,2
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,26.0,3
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,44.0,4
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,26.0,5
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,26.0,6
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,13.0,7
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,58.0,8
COUNT_NUMBERS_THAT_DONT_CONTAIN_3,ORIGINAL,57.0,9
NTH_MULTIPLE_NUMBER_FIBONACCI_SERIES,ORIGINAL,4500.0,0
NTH_MULTIPLE_NUMBER_FIBONACCI_SERIES,ORIGINAL,1890.0,1
NTH_MULTIPLE_NUMBER_FIBONACCI_SERIES,ORIGINAL,408.0,2
NTH_MULTIPLE_NUMBER_FIBONACCI_SERIES,ORIGINAL,204.0,3
NTH_MULTIPLE_NUMBER_FIBONACCI_SERIES,ORIGINAL,817.0,4
NTH_MULTIPLE_NUMBER_FIBONACCI_SERIES,ORIGINAL,552.0,5
NTH_MULTIPLE_NUMBER_FIBONACCI_SERIES,ORIGINAL,120.0,6
NTH_MULTIPLE_NUMBER_FIBONACCI_SERIES,ORIGINAL,768.0,7
NTH_MULTIPLE_NUMBER_FIBONACCI_SERIES,ORIGINAL,1176.0,8
NTH_MULTIPLE_NUMBER_FIBONACCI_SERIES,ORIGINAL,3840.0,9
DIVISIBILITY_9_USING_BITWISE_OPERATORS,ORIGINAL,False,0
DIVISIBILITY_9_USING_BITWISE_OPERATORS,ORIGINAL,False,1
DIVISIBILITY_9_USING_BITWISE_OPERATORS,ORIGINAL,False,2
DIVISIBILITY_9_USING_BITWISE_OPERATORS,ORIGINAL,False,3
DIVISIBILITY_9_USING_BITWISE_OPERATORS,ORIGINAL,False,4
DIVISIBILITY_9_USING_BITWISE_OPERATORS,ORIGINAL,False,5
DIVISIBILITY_9_USING_BITWISE_OPERATORS,ORIGINAL,True,6
DIVISIBILITY_9_USING_BITWISE_OPERATORS,ORIGINAL,False,7
DIVISIBILITY_9_USING_BITWISE_OPERATORS,ORIGINAL,False,8
DIVISIBILITY_9_USING_BITWISE_OPERATORS,ORIGINAL,False,9
CHECK_NUMBER_IS_PERFECT_SQUARE_USING_ADDITIONSUBTRACTION,ORIGINAL,True,0
CHECK_NUMBER_IS_PERFECT_SQUARE_USING_ADDITIONSUBTRACTION,ORIGINAL,True,1
CHECK_NUMBER_IS_PERFECT_SQUARE_USING_ADDITIONSUBTRACTION,ORIGINAL,True,2
CHECK_NUMBER_IS_PERFECT_SQUARE_USING_ADDITIONSUBTRACTION,ORIGINAL,True,3
CHECK_NUMBER_IS_PERFECT_SQUARE_USING_ADDITIONSUBTRACTION,ORIGINAL,True,4
CHECK_NUMBER_IS_PERFECT_SQUARE_USING_ADDITIONSUBTRACTION,ORIGINAL,False,5
CHECK_NUMBER_IS_PERFECT_SQUARE_USING_ADDITIONSUBTRACTION,ORIGINAL,True,6
CHECK_NUMBER_IS_PERFECT_SQUARE_USING_ADDITIONSUBTRACTION,ORIGINAL,False,7
CHECK_NUMBER_IS_PERFECT_SQUARE_USING_ADDITIONSUBTRACTION,ORIGINAL,False,8
CHECK_NUMBER_IS_PERFECT_SQUARE_USING_ADDITIONSUBTRACTION,ORIGINAL,False,9
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,820.0,0
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,1081.0,1
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,913.0,2
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,0.0,3
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,2146.0,4
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,920.0,5
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,1158.0,6
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,1891.0,7
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,1921.0,8
FIND_SUM_MODULO_K_FIRST_N_NATURAL_NUMBER_1,ORIGINAL,1171.0,9
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,True,0
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,False,1
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,True,2
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,False,3
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,True,4
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,False,5
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,True,6
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,False,7
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,True,8
PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_1,ORIGINAL,False,9
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,94.0,0
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,92.0,1
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,1.0,2
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,92.0,3
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,86.0,4
FIND_THE_MAXIMUM_ELEMENT_IN_AN_ARRAY_WHICH_IS_FIRST_INCREASING_AND_THEN_DECREASING,ORIGINAL,1.0,5
