class,mutant,result,test_index
SUM_MATRIX_ELEMENT_ELEMENT_INTEGER_DIVISION_ROW_COLUMN_1,ORIGINAL,861.0,7
SUM_MATRIX_ELEMENT_ELEMENT_INTEGER_DIVISION_ROW_COLUMN_1,ORIGINAL,1770.0,8
SUM_MATRIX_ELEMENT_ELEMENT_INTEGER_DIVISION_ROW_COLUMN_1,ORIGINAL,595.0,9
CHECK_WHETHER_TRIANGLE_VALID_NOT_SIDES_GIVEN,ORIGINAL,0.0,0
CHECK_WHETHER_TRIANGLE_VALID_NOT_SIDES_GIVEN,ORIGINAL,0.0,1
CHECK_WHETHER_TRIANGLE_VALID_NOT_SIDES_GIVEN,ORIGINAL,0.0,2
CHECK_WHETHER_TRIANGLE_VALID_NOT_SIDES_GIVEN,ORIGINAL,0.0,3
CHECK_WHETHER_TRIANGLE_VALID_NOT_SIDES_GIVEN,ORIGINAL,1.0,4
CHECK_WHETHER_TRIANGLE_VALID_NOT_SIDES_GIVEN,ORIGINAL,0.0,5
CHECK_WHETHER_TRIANGLE_VALID_NOT_SIDES_GIVEN,ORIGINAL,1.0,6
CHECK_WHETHER_TRIANGLE_VALID_NOT_SIDES_GIVEN,ORIGINAL,0.0,7
CHECK_WHETHER_TRIANGLE_VALID_NOT_SIDES_GIVEN,ORIGINAL,0.0,8
CHECK_WHETHER_TRIANGLE_VALID_NOT_SIDES_GIVEN,ORIGINAL,0.0,9
MAXIMUM_CONSECUTIVE_NUMBERS_PRESENT_ARRAY,ORIGINAL,2.0,0
MAXIMUM_CONSECUTIVE_NUMBERS_PRESENT_ARRAY,ORIGINAL,1.0,1
MAXIMUM_CONSECUTIVE_NUMBERS_PRESENT_ARRAY,ORIGINAL,2.0,2
MAXIMUM_CONSECUTIVE_NUMBERS_PRESENT_ARRAY,ORIGINAL,2.0,3
MAXIMUM_CONSECUTIVE_NUMBERS_PRESENT_ARRAY,ORIGINAL,1.0,4
MAXIMUM_CONSECUTIVE_NUMBERS_PRESENT_ARRAY,ORIGINAL,2.0,5
MAXIMUM_CONSECUTIVE_NUMBERS_PRESENT_ARRAY,ORIGINAL,2.0,6
MAXIMUM_CONSECUTIVE_NUMBERS_PRESENT_ARRAY,ORIGINAL,1.0,7
MAXIMUM_CONSECUTIVE_NUMBERS_PRESENT_ARRAY,ORIGINAL,1.0,8
MAXIMUM_CONSECUTIVE_NUMBERS_PRESENT_ARRAY,ORIGINAL,3.0,9
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0.0,0
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,4.0,1
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0.0,2
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,5.0,3
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0.0,4
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0.0,5
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0.0,6
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,3.0,7
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0.0,8
MINIMUM_SWAPS_REQUIRED_BRING_ELEMENTS_LESS_EQUAL_K_TOGETHER,ORIGINAL,0.0,9
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,1.0,0
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,2.0,1
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,3.0,2
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,7.0,3
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,8.0,4
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,-1.0,5
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,11.0,6
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,-1.0,7
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,-1.0,8
SQUARE_PYRAMIDAL_NUMBER_SUM_SQUARES,ORIGINAL,-1.0,9
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,11.0,0
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,1.0,1
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,6.0,2
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,4.0,3
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,1.0,4
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,11.0,5
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,3.0,6
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,17.0,7
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,1.0,8
COUNT_NUMBER_OF_SOLUTIONS_OF_X2_1_MOD_P_IN_GIVEN_RANGE,ORIGINAL,9.0,9
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,18.0,0
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,1.0,1
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,1.0,2
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,5.0,3
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,1.0,4
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,2.0,5
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,5.0,6
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,1.0,7
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,2.0,8
LONGEST_INCREASING_ODD_EVEN_SUBSEQUENCE,ORIGINAL,3.0,9
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,1.0,0
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,2.0,1
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,4.0,2
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,2.0,3
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,1.0,4
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,1.0,5
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,1.0,6
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,3.0,7
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,2.0,8
BASIC_AND_EXTENDED_EUCLIDEAN_ALGORITHMS,ORIGINAL,1.0,9
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1.0,0
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1.0,1
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,0.0,2
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1.0,3
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1.0,4
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,0.0,5
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1.0,6
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1.0,7
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,0.0,8
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1.0,9
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,1286960901.0,0
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,-1839993535.0,1
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,-1428489851.0,2
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,-1129969371.0,3
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,13121.0,4
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,1284379105.0,5
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,-1333205755.0,6
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,-2034426507.0,7
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,1900790309.0,8
NUMBER_TRIANGLES_N_MOVES,ORIGINAL,1457.0,9
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,5.0,0
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,8.0,1
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,6.0,2
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,12.0,3
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,11.0,4
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,11.0,5
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,11.0,6
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,12.0,7
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,11.0,8
FIND_INDEX_GIVEN_FIBONACCI_NUMBER_CONSTANT_TIME,ORIGINAL,8.0,9
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,34.0,0
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,832.0,1
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,0.0,2
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,212.0,3
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,58.0,4
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,13.0,5
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,47.0,6
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,372.0,7
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,3.0,8
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,1000.0,9
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,1.0,0
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,2.0,1
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,2.0,2
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,5.0,3
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,2.0,4
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,1.0,5
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,5.0,6
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,1.0,7
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,1.0,8
POSITION_OF_RIGHTMOST_SET_BIT,ORIGINAL,1.0,9
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,0.0,0
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,0.0,1
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,0.0,2
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,0.0,3
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,0.0,4
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,-2102132736.0,5
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,0.0,6
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,0.0,7
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,0.0,8
C_PROGRAM_FACTORIAL_NUMBER_2,ORIGINAL,109641728.0,9
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,392.0,0
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,12168.0,1
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,4050.0,2
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,8712.0,3
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,648.0,4
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,2048.0,5
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,7200.0,6
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,512.0,7
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,19602.0,8
AREA_SQUARE_CIRCUMSCRIBED_CIRCLE,ORIGINAL,8450.0,9
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,5992448.0,0
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,-1107296256.0,1
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,4239360.0,2
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,2520.0,3
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,1190.0,4
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,530579456.0,5
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,24.0,6
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,1157627904.0,7
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,530579456.0,8
SUM_SUBSETS_SET_FORMED_FIRST_N_NATURAL_NUMBERS,ORIGINAL,25239552.0,9
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,31.0,0
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,20.0,1
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,0.0,2
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,71.0,3
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,-22.0,4
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,0.0,5
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,30.0,6
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,86.0,7
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,1.0,8
K_TH_ELEMENT_TWO_SORTED_ARRAYS,ORIGINAL,70.0,9
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,3.0,0
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,24.0,1
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,57.0,2
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,152.0,3
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,192.0,4
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,114.0,5
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,83.0,6
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,5.0,7
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,3.0,8
MAXIMUM_VALUE_CHOICE_EITHER_DIVIDING_CONSIDERING,ORIGINAL,4.0,9
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,true,0
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,true,1
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,false,2
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,false,3
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,false,4
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,false,5
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,false,6
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,true,7
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,false,8
FIND_A_TRIPLET_THAT_SUM_TO_A_GIVEN_VALUE_2,ORIGINAL,false,9
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,true,0
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,true,1
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,true,2
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,true,3
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,false,4
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,false,5
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,false,6
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,false,7
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,false,8
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,false,9
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,8.0,0
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,7.0,1
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,6.0,2
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,4.0,3
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,1.0,4
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,8.0,5
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,3.0,6
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,7.0,7
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,1.0,8
MAXIMUM_HEIGHT_OF_TRIANGULAR_ARRANGEMENT_OF_ARRAY_VALUES,ORIGINAL,6.0,9
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,0
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,false,1
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,false,2
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,3
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,4
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,5
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,6
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,false,7
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,8
POSSIBLE_FORM_TRIANGLE_ARRAY_VALUES,ORIGINAL,true,9
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,0.0,0
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,0.0,1
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,0.0,2
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,0.0,3
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,0.0,4
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,0.0,5
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,0.0,6
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,2.0,7
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,0.0,8
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,0.0,9
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,2097151.0,0
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,15.0,1
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,2147483647.0,2
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,32765.0,3
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,62.0,4
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,2045.0,5
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,14.0,6
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,-1.0,7
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,8388607.0,8
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,-1.0,9
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,0.0,0
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,0.0,1
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,0.0,2
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,5.0,3
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,0.0,4
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,0.0,5
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,0.0,6
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,0.0,7
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,0.0,8
COUNT_OPERATIONS_MAKE_STRINGAB_FREE,ORIGINAL,9.0,9
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,110592.0,0
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,-1073741824.0,1
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,1140850688.0,2
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,82944.0,3
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,1811939328.0,4
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,5.0,5
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,196608.0,6
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,150994944.0,7
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,1024.0,8
HOW_TO_PRINT_MAXIMUM_NUMBER_OF_A_USING_GIVEN_FOUR_KEYS,ORIGINAL,1073741824.0,9
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,4.0,0
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,0.0,1
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,1.0,2
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,2.0,3
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,0.0,4
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,3.0,5
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,2.0,6
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,0.0,7
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,2.0,8
LONGEST_PREFIX_ALSO_SUFFIX_1,ORIGINAL,0.0,9
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,50.0,0
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,0.0,1
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,11.0,2
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,43.0,3
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,0.0,4
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,68.0,5
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,5.0,6
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,0.0,7
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,4.0,8
COUNT_SUBARRAYS_WITH_SAME_EVEN_AND_ODD_ELEMENTS,ORIGINAL,7.0,9
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,5.0,0
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,16.0,1
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,12.0,2
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,6.0,3
